0,-0.06,-0.05,
20,-0.07,-0.05,
40,-0.11,-0.05,
60,-0.15,-0.05,
80,-0.17,-0.05,
100,-0.21,-0.05,
120,-0.29,-0.07,
140,-0.34,-0.07,
160,-0.41,-0.07,
180,-0.48,-0.09,
200,-0.55,-0.09,
220,-0.62,-0.09,
240,-0.70,-0.09,
260,-0.76,-0.09,
280,-0.80,-0.09,
300,-0.84,-0.09,
320,-0.84,-0.09,
340,-0.87,-0.09,
360,-0.88,-0.09,
380,-0.92,-0.09,
400,-0.94,-0.09,
420,-0.95,-0.09,
440,-0.96,-0.09,
460,-0.96,-0.11,
479,-0.96,-0.11,
500,-0.96,-0.13,
520,-0.97,-0.15,
540,-0.98,-0.14,
560,-1.00,-0.17,
579,-1.00,-0.17,
600,-1.00,-0.15,
619,-1.00,-0.15,
640,-1.00,-0.13,
660,-1.00,-0.15,
679,-1.00,-0.15,
700,-1.00,-0.15,
720,-1.00,-0.17,
740,-1.00,-0.15,
759,-1.00,-0.15,
780,-1.00,-0.17,
799,-1.00,-0.17,
819,-1.00,-0.17,
840,-1.00,-0.16,
860,-1.00,-0.17,
879,-1.00,-0.17,
899,-1.00,-0.17,
919,-1.00,-0.17,
939,-1.00,-0.17,
959,-1.00,-0.17,
980,-1.00,-0.17,
999,-1.00,-0.17,
1020,-1.00,-0.17,
1039,-1.00,-0.17,
1060,-1.00,-0.19,
1080,-1.00,-0.17,
1099,-1.00,-0.17,
1119,-1.00,-0.17,
1139,-1.00,-0.17,
1159,-1.00,-0.17,
1179,-1.00,-0.17,
1200,-1.00,-0.18,
1220,-1.00,-0.19,
1239,-1.00,-0.19,
1259,-1.00,-0.19,
1279,-1.00,-0.19,
1299,-1.00,-0.19,
1319,-1.00,-0.19,
1339,-1.00,-0.19,
1359,-1.00,-0.19,
1379,-1.00,-0.19,
1399,-1.00,-0.19,
1419,-1.00,-0.19,
1439,-1.00,-0.19,
1459,-1.00,-0.19,
1479,-1.00,-0.19,
1499,-1.00,-0.19,
1519,-1.00,-0.19,
1540,-1.00,-0.19,
1559,-1.00,-0.19,
1579,-1.00,-0.19,
1599,-1.00,-0.19,
1619,-1.00,-0.19,
1639,-1.00,-0.19,
1659,-1.00,-0.19,
1679,-1.00,-0.19,
1699,-1.00,-0.19,
1720,-1.00,-0.19,
1739,-1.00,-0.19,
1759,-1.00,-0.19,
1779,-1.00,-0.19,
1799,-1.00,-0.19,
1819,-1.00,-0.19,
1839,-1.00,-0.19,
1860,-1.00,-0.19,
1879,-1.00,-0.19,
1899,-1.00,-0.19,
1919,-1.00,-0.19,
1939,-1.00,-0.19,
1959,-1.00,-0.19,
1979,-1.00,-0.19,
1999,-1.00,-0.19,
2020,-1.00,-0.13,
2040,-1.00,-0.12,
2060,-0.95,-0.11,
2080,-0.91,-0.11,
2100,-0.84,-0.11,
2120,-0.70,-0.08,
2140,-0.61,-0.07,
2160,-0.61,-0.07,
2181,-0.48,-0.07,
2200,-0.41,-0.04,
2221,-0.20,0.00,
2240,-0.19,0.01,
2260,-0.19,0.01,
2280,-0.18,0.03,
2300,-0.17,0.05,
2320,-0.17,0.07,
2340,-0.17,0.07,
2360,-0.17,0.09,
2380,-0.17,0.11,
2400,-0.17,0.13,
2420,-0.17,0.17,
2440,-0.17,0.19,
2460,-0.17,0.21,
2480,-0.17,0.22,
2500,-0.17,0.27,
2520,-0.17,0.29,
2540,-0.17,0.33,
2560,-0.17,0.38,
2580,-0.17,0.45,
