2,-0.01,-0.01,
30,-0.01,-0.01,
42,-0.01,-0.01,
60,-0.01,-0.01,
79,-0.01,-0.01,
99,-0.01,-0.01,
119,-0.01,-0.01,
140,-0.01,-0.01,
160,-0.01,-0.01,
180,-0.03,-0.01,
199,-0.05,-0.01,
220,-0.09,-0.01,
240,-0.11,-0.01,
260,-0.13,-0.01,
280,-0.20,-0.01,
300,-0.26,-0.03,
320,-0.34,-0.04,
340,-0.42,-0.07,
360,-0.51,-0.09,
380,-0.51,-0.09,
400,-0.63,-0.09,
420,-0.66,-0.09,
440,-0.74,-0.09,
460,-0.77,-0.09,
480,-0.78,-0.09,
500,-0.78,-0.09,
520,-0.78,-0.09,
540,-0.81,-0.09,
560,-0.83,-0.09,
580,-0.87,-0.09,
600,-0.90,-0.09,
620,-0.92,-0.09,
640,-0.95,-0.09,
659,-0.95,-0.09,
679,-0.95,-0.09,
700,-0.96,-0.09,
719,-0.96,-0.09,
740,-0.98,-0.09,
759,-0.98,-0.09,
779,-0.98,-0.09,
799,-0.98,-0.09,
819,-0.98,-0.09,
839,-0.98,-0.09,
859,-0.98,-0.09,
879,-0.98,-0.09,
900,-0.98,-0.09,
920,-0.98,-0.09,
939,-0.98,-0.09,
960,-0.98,-0.09,
979,-0.98,-0.09,
999,-0.98,-0.09,
1020,-0.98,-0.09,
1039,-0.98,-0.09,
1060,-0.98,-0.10,
1080,-0.98,-0.12,
1100,-0.98,-0.09,
1120,-0.98,-0.12,
1140,-0.98,-0.13,
1160,-0.98,-0.13,
1179,-0.98,-0.13,
1200,-0.98,-0.13,
1220,-0.98,-0.10,
1240,-0.98,-0.12,
1260,-0.98,-0.11,
1280,-0.98,-0.10,
1300,-0.98,-0.11,
1319,-0.98,-0.11,
1339,-0.98,-0.11,
1359,-0.98,-0.11,
1379,-0.98,-0.11,
1400,-0.98,-0.11,
1420,-0.98,-0.11,
1439,-0.98,-0.11,
1460,-0.98,-0.11,
1479,-0.98,-0.11,
1500,-0.98,-0.14,
1521,-0.98,-0.13,
1540,-0.98,-0.13,
1559,-0.98,-0.13,
1579,-0.98,-0.13,
1600,-0.98,-0.13,
1619,-0.98,-0.13,
1640,-0.98,-0.11,
1660,-0.98,-0.09,
1679,-0.98,-0.09,
1700,-0.98,-0.09,
1719,-0.98,-0.09,
1740,-0.98,-0.11,
1760,-0.98,-0.11,
1779,-0.98,-0.11,
1799,-0.98,-0.11,
1819,-0.98,-0.11,
1839,-0.98,-0.11,
1860,-0.98,-0.11,
1880,-0.98,-0.10,
1900,-0.98,-0.09,
1920,-0.98,-0.09,
1940,-0.98,-0.09,
1961,-0.98,-0.09,
1979,-0.98,-0.09,
2000,-0.96,-0.09,
2020,-0.91,-0.12,
2040,-0.88,-0.13,
2060,-0.88,-0.15,
2080,-0.84,-0.16,
2100,-0.80,-0.19,
2120,-0.80,-0.19,
2140,-0.78,-0.19,
2160,-0.71,-0.19,
2180,-0.60,-0.19,
2200,-0.51,-0.20,
2220,-0.43,-0.21,
2240,-0.40,-0.21,
2260,-0.33,-0.19,
2280,-0.29,-0.19,
2300,-0.27,-0.17,
2320,-0.23,-0.15,
2340,-0.20,-0.13,
2360,-0.19,-0.13,
2380,-0.17,-0.13,
2400,-0.17,-0.13,
2420,-0.17,-0.19,
2439,-0.17,-0.19,
2460,-0.17,-0.19,
2480,-0.17,-0.19,
2519,-0.17,-0.21,
2533,-0.17,-0.21,
2544,-0.17,-0.23,
2560,-0.17,-0.26,
2580,-0.17,-0.27,
2600,-0.17,-0.30,
2620,-0.17,-0.37,
2640,-0.17,-0.39,
