0,-0.02,0.05,
23,-0.02,0.05,
48,-0.02,0.05,
71,-0.02,0.05,
97,-0.02,0.05,
119,-0.02,0.05,
140,-0.06,0.05,
163,-0.06,0.05,
189,-0.10,0.03,
213,-0.13,0.03,
239,-0.17,0.03,
281,-0.23,0.06,
302,-0.33,0.09,
323,-0.39,0.09,
347,-0.42,0.11,
375,-0.48,0.13,
397,-0.58,0.15,
419,-0.64,0.15,
441,-0.70,0.15,
463,-0.75,0.15,
488,-0.77,0.15,
519,-0.84,0.15,
541,-0.88,0.15,
563,-0.91,0.15,
587,-0.92,0.15,
613,-0.95,0.17,
638,-1.00,0.18,
660,-1.00,0.19,
681,-1.00,0.21,
702,-1.00,0.22,
731,-1.00,0.23,
758,-1.00,0.27,
780,-1.00,0.29,
804,-1.00,0.31,
824,-1.00,0.35,
851,-1.00,0.36,
878,-1.00,0.37,
899,-1.00,0.39,
920,-1.00,0.41,
941,-1.00,0.43,
965,-1.00,0.41,
991,-1.00,0.43,
1016,-1.00,0.37,
1037,-1.00,0.35,
1059,-1.00,0.35,
1081,-1.00,0.33,
1103,-1.00,0.33,
1129,-1.00,0.31,
1153,-1.00,0.27,
1177,-1.00,0.18,
1198,-1.00,0.13,
1219,-1.00,0.09,
1240,-1.00,0.05,
1279,-1.00,0.00,
1320,-1.00,-0.01,
1348,-1.00,-0.03,
1376,-1.00,-0.01,
1398,-1.00,-0.01,
1418,-1.00,-0.01,
1440,-1.00,-0.01,
1461,-1.00,-0.01,
1481,-1.00,-0.01,
1502,-1.00,-0.01,
1530,-1.00,0.00,
1556,-1.00,0.04,
1579,-1.00,0.09,
1605,-1.00,0.09,
1631,-1.00,0.11,
1657,-1.00,0.09,
1679,-1.00,0.09,
1700,-1.00,0.09,
1722,-1.00,0.09,
1743,-1.00,0.09,
1766,-1.00,0.09,
1793,-1.00,0.07,
1817,-1.00,0.07,
1839,-1.00,0.07,
1860,-1.00,0.07,
1881,-1.00,0.07,
1901,-1.00,0.07,
1922,-1.00,0.07,
1944,-1.00,0.07,
1970,-1.00,0.07,
1997,-1.00,0.07,
2019,-1.00,0.07,
2040,-1.00,0.07,
2061,-1.00,0.07,
2082,-1.00,0.07,
2100,-1.00,0.07,
2120,-1.00,0.07,
2141,-1.00,0.07,
2161,-1.00,0.07,
2182,-1.00,0.07,
2203,-1.00,0.07,
2229,-1.00,0.07,
2254,-1.00,0.07,
2298,-1.00,0.07,
2320,-1.00,0.07,
2342,-1.00,0.07,
2362,-1.00,0.07,
2388,-1.00,0.05,
2413,-1.00,0.03,
2430,-1.00,0.03,
2457,-1.00,0.03,
2479,-1.00,0.03,
2499,-1.00,0.03,
2521,-1.00,0.03,
2547,-1.00,0.03,
2574,-1.00,0.01,
2597,-1.00,0.00,
2619,-1.00,0.00,
2649,-1.00,0.00,
2676,-1.00,0.00,
2697,-1.00,0.00,
2719,-1.00,0.00,
2740,-1.00,0.00,
2761,-1.00,0.00,
2782,-1.00,0.00,
2804,-1.00,0.00,
2830,-1.00,0.00,
2856,-1.00,0.00,
2878,-1.00,0.00,
2899,-1.00,0.00,
2920,-1.00,0.00,
2940,-1.00,0.00,
2962,-1.00,0.00,
2984,-1.00,-0.01,
3006,-1.00,-0.03,
3032,-1.00,-0.07,
3057,-0.93,-0.14,
3079,-0.86,-0.18,
3101,-0.79,-0.21,
3123,-0.71,-0.26,
3147,-0.60,-0.31,
3175,-0.45,-0.38,
3199,-0.20,-0.46,
3220,-0.13,-0.48,
3242,-0.03,-0.48,
3262,-0.01,-0.48,
3306,0.00,-0.51,
3322,0.00,-0.51,
3344,0.00,-0.52,
3368,0.00,-0.55,
3388,0.00,-0.55,
3417,0.00,-0.66,
3440,0.00,-0.66,
3462,0.00,-0.67,
