0,-0.21,0.00,
19,-0.28,-0.03,
40,-0.34,-0.05,
60,-0.43,-0.09,
80,-0.48,-0.11,
99,-0.55,-0.11,
119,-0.59,-0.11,
139,-0.69,-0.11,
159,-0.74,-0.11,
179,-0.83,-0.11,
199,-0.86,-0.11,
219,-0.90,-0.11,
239,-0.95,-0.11,
259,-0.96,-0.11,
279,-1.00,-0.11,
299,-1.00,-0.11,
319,-1.00,-0.11,
339,-1.00,-0.11,
359,-1.00,-0.13,
379,-1.00,-0.15,
399,-1.00,-0.15,
419,-1.00,-0.15,
439,-1.00,-0.15,
459,-1.00,-0.15,
479,-1.00,-0.14,
499,-1.00,-0.13,
519,-1.00,-0.13,
539,-1.00,-0.13,
559,-1.00,-0.13,
579,-1.00,-0.14,
599,-1.00,-0.13,
619,-1.00,-0.13,
639,-1.00,-0.13,
659,-1.00,-0.13,
682,-1.00,-0.13,
699,-1.00,-0.13,
719,-1.00,-0.13,
739,-1.00,-0.13,
759,-1.00,-0.13,
779,-1.00,-0.13,
799,-1.00,-0.13,
819,-1.00,-0.13,
839,-1.00,-0.13,
859,-1.00,-0.13,
879,-1.00,-0.13,
899,-1.00,-0.13,
919,-1.00,-0.14,
939,-1.00,-0.13,
959,-1.00,-0.13,
979,-1.00,-0.13,
999,-1.00,-0.13,
1019,-1.00,-0.13,
1039,-1.00,-0.13,
1059,-1.00,-0.13,
1079,-1.00,-0.13,
1099,-1.00,-0.13,
1119,-1.00,-0.13,
1139,-1.00,-0.12,
1159,-1.00,-0.11,
1179,-1.00,-0.11,
1199,-1.00,-0.11,
1219,-1.00,-0.11,
1239,-1.00,-0.11,
1259,-1.00,-0.11,
1279,-1.00,-0.11,
1299,-1.00,-0.09,
1319,-1.00,-0.10,
1339,-1.00,-0.09,
1359,-1.00,-0.09,
1379,-1.00,-0.10,
1400,-1.00,-0.09,
1419,-1.00,-0.09,
1439,-1.00,-0.11,
1459,-1.00,-0.09,
1479,-1.00,-0.11,
1499,-1.00,-0.11,
1519,-1.00,-0.11,
1539,-1.00,-0.11,
1559,-1.00,-0.11,
1579,-1.00,-0.11,
1599,-1.00,-0.11,
1619,-1.00,-0.11,
1639,-1.00,-0.11,
1659,-1.00,-0.11,
1679,-1.00,-0.11,
1699,-1.00,-0.11,
1719,-1.00,-0.11,
1739,-1.00,-0.11,
1759,-1.00,-0.11,
1779,-1.00,-0.11,
1799,-1.00,-0.13,
1819,-1.00,-0.13,
1839,-1.00,-0.13,
1859,-1.00,-0.11,
1879,-1.00,-0.11,
1899,-1.00,-0.11,
1919,-1.00,-0.11,
1939,-1.00,-0.11,
1959,-1.00,-0.11,
1979,-1.00,-0.11,
1999,-1.00,-0.11,
2019,-1.00,-0.11,
2039,-1.00,-0.11,
2059,-1.00,-0.11,
2079,-1.00,-0.11,
2099,-1.00,-0.11,
2119,-1.00,-0.15,
2139,-1.00,-0.15,
2159,-1.00,-0.15,
2179,-1.00,-0.15,
2199,-1.00,-0.15,
2219,-1.00,-0.15,
2239,-1.00,-0.15,
2259,-1.00,-0.16,
2279,-1.00,-0.15,
2299,-1.00,-0.15,
2319,-1.00,-0.15,
2339,-1.00,-0.15,
2359,-1.00,-0.15,
2379,-1.00,-0.15,
2399,-1.00,-0.17,
2419,-1.00,-0.15,
2439,-1.00,-0.15,
2459,-1.00,-0.13,
2479,-1.00,-0.13,
2499,-1.00,-0.13,
2519,-1.00,-0.13,
2539,-1.00,-0.11,
2559,-1.00,-0.11,
2579,-1.00,-0.11,
2599,-1.00,-0.11,
2619,-1.00,-0.11,
2639,-1.00,-0.11,
2659,-1.00,-0.11,
2679,-1.00,-0.11,
2699,-1.00,-0.11,
2719,-1.00,-0.11,
2739,-1.00,-0.11,
2760,-0.98,-0.13,
2780,-0.86,-0.17,
2799,-0.70,-0.21,
2819,-0.42,-0.21,
2839,-0.27,-0.15,
2859,-0.17,-0.09,
2880,-0.15,-0.07,
2899,-0.11,-0.07,
